"BB0","","00Q"
"BB1","","00Q"
"BB1","","01A"
"BB10","","01A"
"BB11","","01A"
"BB12","","01A"
"BB18","","01A"
"BB2","","00Q"
"BB2","","00X"
"BB2","","01A"
"BB2","","01E"
"BB3","","00Q"
"BB4","","01A"
"BB5","","01A"
"BB6","","01A"
"BB6","","00Q"
"BB7","","01A"
"BB7","","01E"
"BB8","","01A"
"BB9","","01A"
"BB94","","01A"
"BD23","","01A"
"BL0","","00V"
"BL0","","01A"
"BL1","","00T"
"BL11","","00T"
"BL2","","00T"
"BL2","","00V"
"BL3","","00T"
"BL3","","00V"
"BL4","","00T"
"BL4","","01G"
"BL5","","00T"
"BL6","","00T"
"BL6","","00X"
"BL7","","00Q"
"BL7","","00T"
"BL78","","00T"
"BL8","","00V"
"BL8","","00T"
"BL8","","00Q"
"BL8","","01A"
"BL9","","00V"
"BL9","","01D"
"BL9","","01A"
"CH1","","27D"
"CH2","","27D"
"CH25","","12F"
"CH26","","12F"
"CH27","","12F"
"CH28","","12F"
"CH29","","12F"
"CH3","","27D"
"CH30","","12F"
"CH31","","12F"
"CH32","","12F"
"CH33","","27D"
"CH34","","27D"
"CH4","","27D"
"CH41","","12F"
"CH42","","12F"
"CH43","","12F"
"CH44","","12F"
"CH45","","12F"
"CH46","","12F"
"CH47","","12F"
"CH48","","12F"
"CH49","","12F"
"CH60","","12F"
"CH61","","12F"
"CH62","","12F"
"CH62","","27D"
"CH63","","12F"
"CH63","","27D"
"CH64","","27D"
"CH64","","12F"
"CH65","","27D"
"CH65","","12F"
"CH66","","27D"
"CH70","","27D"
"CH88","","27D"
"CH99","","27D"
"CW1","","27D"
"CW10","","27D"
"CW11","","27D"
"CW12","","27D"
"CW2","","27D"
"CW3","","27D"
"CW4","","27D"
"CW5","","27D"
"CW6","","27D"
"CW7","","27D"
"CW8","","27D"
"CW9","","27D"
"CW98","","27D"
"FY0","","02M"
"FY1","","00R"
"FY2","","00R"
"FY3","","02M"
"FY3","","00R"
"FY4","","00R"
"FY4","","02M"
"FY5","","02M"
"FY5","","00R"
"FY6","","02M"
"FY6","","00R"
"FY7","","02M"
"FY8","","02M"
"FY8","","00R"
"L1","","99A"
"L1","","01J"
"L10","","01J"
"L10","","99A"
"L10","","01T"
"L11","","99A"
"L12","","99A"
"L13","","99A"
"L14","","99A"
"L14","","01J"
"L15","","99A"
"L16","","99A"
"L16","","01J"
"L17","","99A"
"L18","","99A"
"L19","","99A"
"L2","","99A"
"L20","","01T"
"L20","","99A"
"L20","","12F"
"L21","","01T"
"L22","","01T"
"L23","","01T"
"L23","","01V"
"L24","","99A"
"L24","","01F"
"L24","","01J"
"L25","","99A"
"L25","","01J"
"L26","","01J"
"L26","","99A"
"L27","","99A"
"L28","","99A"
"L28","","01J"
"L29","","01T"
"L29","","01V"
"L3","","99A"
"L30","","01T"
"L30","","99A"
"L30","","01J"
"L31","","01T"
"L31","","02G"
"L31","","01J"
"L32","","01J"
"L33","","01J"
"L33","","01T"
"L33","","02G"
"L34","","01J"
"L34","","01X"
"L35","","01X"
"L35","","01J"
"L35","","01F"
"L36","","01J"
"L36","","99A"
"L37","","01V"
"L37","","02G"
"L38","","01T"
"L38","","01V"
"L39","","02G"
"L39","","01X"
"L4","","99A"
"L40","","02G"
"L40","","00X"
"L41","","12F"
"L41","","99A"
"L42","","12F"
"L43","","12F"
"L43","","99A"
"L44","","12F"
"L45","","12F"
"L46","","12F"
"L47","","12F"
"L48","","12F"
"L49","","12F"
"L5","","99A"
"L6","","99A"
"L60","","12F"
"L61","","12F"
"L62","","12F"
"L62","","27D"
"L63","","12F"
"L63","","27D"
"L64","","27D"
"L64","","12F"
"L65","","27D"
"L65","","12F"
"L66","","27D"
"L67","","99A"
"L67","","12F"
"L68","","01T"
