IG1  1AA,,A3A8R
IG1  1AB,,A3A8R
IG1  1AD,,A3A8R
IG1  1AE,,A3A8R
IG1  1AF,,A3A8R
IG1  1AG,,A3A8R
IG1  1AH,,A3A8R
IG1  1AJ,,A3A8R
IG1  1AL,,A3A8R
IG1  1AN,,A3A8R
IG1  1AP,,A3A8R
IG1  1AQ,,A3A8R
IG1  1AR,,A3A8R
IG1  1AS,,A3A8R
IG1  1AT,,A3A8R
IG1  1AU,,A3A8R
IG1  1AW,,A3A8R
IG1  1AX,,A3A8R
IG1  1AY,,A3A8R
IG1  1AZ,,A3A8R
IG1  1BA,,A3A8R
IG1  1BB,,A3A8R
IG1  1BD,,A3A8R
IG1  1BE,,A3A8R
IG1  1BF,,A3A8R
IG1  1BG,,A3A8R
IG1  1BH,,A3A8R
IG1  1BJ,,A3A8R
IG1  1BL,,A3A8R
IG1  1BN,,A3A8R
IG1  1BP,,A3A8R
IG1  1BQ,,A3A8R
IG1  1BS,,A3A8R
IG1  1BT,,A3A8R
IG1  1BU,,A3A8R
IG1  1BW,,A3A8R
IG1  1BX,,A3A8R
IG1  1BY,,A3A8R
IG1  1BZ,,A3A8R
IG1  1DA,,A3A8R
IG1  1DB,,A3A8R
IG1  1DD,,A3A8R
IG1  1DE,,A3A8R
IG1  1DF,,A3A8R
IG1  1DG,,A3A8R
IG1  1DH,,A3A8R
IG1  1DJ,,A3A8R
IG1  1DL,,A3A8R
IG1  1DN,,A3A8R
IG1  1DP,,A3A8R
IG1  1DQ,,A3A8R
IG1  1DR,,A3A8R
IG1  1DS,,A3A8R
IG1  1DT,,A3A8R
IG1  1DU,,A3A8R
IG1  1DW,,A3A8R
IG1  1DX,,A3A8R
IG1  1DY,,A3A8R
IG1  1DZ,,A3A8R
IG1  1EA,,A3A8R
IG1  1EB,,A3A8R
IG1  1ED,,A3A8R
IG1  1EE,,A3A8R
IG1  1EF,,A3A8R
IG1  1EG,,A3A8R
IG1  1EH,,A3A8R
IG1  1EJ,,A3A8R
IG1  1EL,,A3A8R
IG1  1EN,,A3A8R
IG1  1EP,,A3A8R
IG1  1EQ,,A3A8R
IG1  1ER,,A3A8R
IG1  1ES,,A3A8R
IG1  1ET,,A3A8R
IG1  1EU,,A3A8R
IG1  1EW,,A3A8R
IG1  1EX,,A3A8R
IG1  1EY,,A3A8R
IG1  1EZ,,A3A8R
IG1  1FA,,A3A8R
IG1  1FB,,A3A8R
IG1  1FD,,A3A8R
IG1  1FE,,A3A8R
IG1  1FF,,A3A8R
IG1  1FG,,A3A8R
IG1  1FH,,A3A8R
IG1  1FJ,,A3A8R
IG1  1FL,,A3A8R
IG1  1FN,,A3A8R
IG1  1FP,,A3A8R
IG1  1FQ,,A3A8R
IG1  1FR,,A3A8R
IG1  1FS,,A3A8R
IG1  1FT,,A3A8R
IG1  1FU,,A3A8R
IG1  1FW,,A3A8R
IG1  1FX,,A3A8R
IG1  1FY,,A3A8R
IG1  1FZ,,A3A8R
IG1  1GD,,A3A8R
IG1  1GE,,A3A8R
IG1  1GF,,A3A8R
IG1  1GG,,A3A8R
IG1  1GH,,A3A8R
IG1  1GJ,,A3A8R
IG1  1GL,,A3A8R
IG1  1GN,,A3A8R
IG1  1GP,,A3A8R
IG1  1GQ,,A3A8R
IG1  1GR,,A3A8R
IG1  1GS,,A3A8R
IG1  1GT,,A3A8R
IG1  1GU,,A3A8R
IG1  1GW,,A3A8R
IG1  1GX,,A3A8R
IG1  1GY,,A3A8R
IG1  1GZ,,A3A8R
IG1  1HA,,A3A8R
IG1  1HB,,A3A8R
IG1  1HD,,A3A8R
IG1  1HE,,A3A8R
IG1  1HF,,A3A8R
IG1  1HG,,A3A8R
IG1  1HH,,A3A8R
IG1  1HJ,,A3A8R
IG1  1HL,,A3A8R
IG1  1HN,,A3A8R
IG1  1HP,,A3A8R
IG1  1HQ,,A3A8R
IG1  1HR,,A3A8R
IG1  1HS,,A3A8R
IG1  1HT,,A3A8R
IG1  1HU,,A3A8R
IG1  1HW,,A3A8R
IG1  1HX,,A3A8R
IG1  1HY,,A3A8R
IG1  1HZ,,A3A8R
IG1  1JA,,A3A8R
IG1  1JB,,A3A8R
IG1  1JD,,A3A8R
IG1  1JE,,A3A8R
IG1  1JF,,A3A8R
IG1  1JG,,A3A8R
IG1  1JH,,A3A8R
IG1  1JJ,,A3A8R
IG1  1JL,,A3A8R
IG1  1JN,,A3A8R
IG1  1JP,,A3A8R
IG1  1JQ,,A3A8R
IG1  1JR,,A3A8R
IG1  1JS,,A3A8R
IG1  1JT,,A3A8R
IG1  1JU,,A3A8R
IG1  1JW,,A3A8R
IG1  1JX,,A3A8R
IG1  1JY,,A3A8R
IG1  1JZ,,A3A8R
IG1  1LA,,A3A8R
IG1  1LB,,A3A8R
IG1  1LD,,A3A8R
IG1  1LE,,A3A8R
IG1  1LF,,A3A8R
IG1  1LG,,A3A8R
IG1  1LH,,A3A8R
IG1  1LJ,,A3A8R
IG1  1LL,,A3A8R
IG1  1LN,,A3A8R
IG1  1LP,,A3A8R
IG1  1LQ,,A3A8R
IG1  1LR,,A3A8R
IG1  1LS,,A3A8R
IG1  1LT,,A3A8R
IG1  1LU,,A3A8R
IG1  1LW,,A3A8R
IG1  1LX,,A3A8R
IG1  1LY,,A3A8R
IG1  1LZ,,A3A8R
IG1  1NA,,A3A8R
IG1  1NB,,A3A8R
IG1  1ND,,A3A8R
IG1  1NE,,A3A8R
IG1  1NF,,A3A8R
IG1  1NG,,A3A8R
IG1  1NH,,A3A8R
IG1  1NJ,,A3A8R
IG1  1NL,,A3A8R
IG1  1NN,,A3A8R
IG1  1NP,,A3A8R
IG1  1NQ,,A3A8R
IG1  1NR,,A3A8R
IG1  1NS,,A3A8R
IG1  1NT,,A3A8R
IG1  1NU,,A3A8R
IG1  1NW,,A3A8R
IG1  1NX,,A3A8R
IG1  1NY,,A3A8R
IG1  1NZ,,A3A8R
IG1  1PA,,A3A8R
IG1  1PB,,A3A8R
IG1  1PD,,A3A8R
IG1  1PE,,A3A8R
IG1  1PF,,A3A8R
IG1  1PG,,A3A8R
IG1  1PH,,A3A8R
IG1  1PJ,,A3A8R
IG1  1PL,,A3A8R
IG1  1PN,,A3A8R
IG1  1PP,,A3A8R
IG1  1PQ,,A3A8R
IG1  1PR,,A3A8R
IG1  1PS,,A3A8R
IG1  1PT,,A3A8R
IG1  1PU,,A3A8R
IG1  1PW,,A3A8R
IG1  1PX,,A3A8R
IG1  1PY,,A3A8R
IG1  1PZ,,A3A8R
IG1  1QA,,A3A8R
IG1  1QB,,A3A8R
IG1  1QD,,A3A8R
IG1  1QE,,A3A8R
IG1  1QF,,A3A8R
IG1  1QG,,A3A8R
IG1  1QH,,A3A8R
IG1  1QJ,,A3A8R
IG1  1QL,,A3A8R
IG1  1QN,,A3A8R
IG1  1QP,,A3A8R
IG1  1QQ,,A3A8R
IG1  1QR,,A3A8R
IG1  1QS,,A3A8R
IG1  1QT,,A3A8R
IG1  1QU,,A3A8R
IG1  1QW,,A3A8R
IG1  1QX,,A3A8R
IG1  1QY,,A3A8R
IG1  1QZ,,A3A8R
IG1  1RA,,A3A8R
IG1  1RB,,A3A8R
IG1  1RD,,A3A8R
IG1  1RE,,A3A8R
IG1  1RF,,A3A8R
IG1  1RG,,A3A8R
IG1  1RH,,A3A8R
IG1  1RJ,,A3A8R
IG1  1RL,,A3A8R
IG1  1RN,,A3A8R
IG1  1RP,,A3A8R
IG1  1RQ,,A3A8R
IG1  1RR,,A3A8R
IG1  1RS,,A3A8R
IG1  1RT,,A3A8R
IG1  1RU,,A3A8R
IG1  1RW,,A3A8R
IG1  1RX,,A3A8R
IG1  1RY,,A3A8R
IG1  1SA,,A3A8R
IG1  1SB,,A3A8R
IG1  1SD,,A3A8R
IG1  1SE,,A3A8R
IG1  1SF,,A3A8R
IG1  1SG,,A3A8R
IG1  1SH,,A3A8R
IG1  1SJ,,A3A8R
IG1  1SL,,A3A8R
IG1  1SN,,A3A8R
IG1  1SP,,A3A8R
IG1  1SQ,,A3A8R
IG1  1SR,,A3A8R
IG1  1SS,,A3A8R
IG1  1ST,,A3A8R
IG1  1SU,,A3A8R
IG1  1SW,,A3A8R
IG1  1SX,,A3A8R
IG1  1SY,,A3A8R
IG1  1SZ,,A3A8R
IG1  1TA,,A3A8R
IG1  1TB,,A3A8R
IG1  1TD,,A3A8R
IG1  1TE,,A3A8R
IG1  1TF,,A3A8R
IG1  1TG,,A3A8R
IG1  1TH,,A3A8R
IG1  1TJ,,A3A8R
IG1  1TL,,A3A8R
IG1  1TN,,A3A8R
IG1  1TP,,A3A8R
IG1  1TQ,,A3A8R
IG1  1TR,,A3A8R
IG1  1TS,,A3A8R
IG1  1TT,,A3A8R
IG1  1TU,,A3A8R
IG1  1TW,,A3A8R
IG1  1TX,,A3A8R
IG1  1TY,,A3A8R
IG1  1TZ,,A3A8R
IG1  1UA,,A3A8R
IG1  1UB,,A3A8R
IG1  1UD,,A3A8R
IG1  1UE,,A3A8R
IG1  1UF,,A3A8R
IG1  1UG,,A3A8R
IG1  1UH,,A3A8R
IG1  1UJ,,A3A8R
IG1  1UL,,A3A8R
IG1  1UN,,A3A8R
IG1  1UP,,A3A8R
IG1  1UQ,,A3A8R
IG1  1UR,,A3A8R
IG1  1US,,A3A8R
IG1  1UT,,A3A8R
IG1  1UU,,A3A8R
IG1  1UW,,A3A8R
IG1  1UX,,A3A8R
IG1  1UY,,A3A8R
IG1  1UZ,,A3A8R
IG1  1WA,,A3A8R
IG1  1WB,,A3A8R
IG1  1WD,,A3A8R
IG1  1WE,,A3A8R
IG1  1WF,,A3A8R
IG1  1WG,,A3A8R
IG1  1WH,,A3A8R
IG1  1WJ,,A3A8R
IG1  1WL,,A3A8R
IG1  1WN,,A3A8R
IG1  1WP,,A3A8R
IG1  1WQ,,A3A8R
IG1  1WR,,A3A8R
IG1  1WS,,A3A8R
IG1  1WT,,A3A8R
IG1  1WU,,A3A8R
IG1  1WW,,A3A8R
IG1  1WX,,A3A8R
IG1  1WY,,A3A8R
IG1  1WZ,,A3A8R
IG1  1XA,,A3A8R
IG1  1XB,,A3A8R
IG1  1XD,,A3A8R
IG1  1XE,,A3A8R
IG1  1XF,,A3A8R
IG1  1XG,,A3A8R
IG1  1XH,,A3A8R
IG1  1XJ,,A3A8R
IG1  1XL,,A3A8R
IG1  1XN,,A3A8R
IG1  1XP,,A3A8R
IG1  1XQ,,A3A8R
IG1  1XR,,A3A8R
