"BA1","","92G"
"BA1","","15C"
"BA10","","11X"
"BA11","","11X"
"BA11","","92G"
"BA12","","92G"
"BA12","","11X"
"BA13","","92G"
"BA13","","11X"
"BA14","","92G"
"BA15","","92G"
"BA16","","11X"
"BA2","","92G"
"BA2","","11X"
"BA20","","11X"
"BA21","","11X"
"BA21","","11J"
"BA22","","11X"
"BA22","","11J"
"BA3","","92G"
"BA3","","11X"
"BA4","","11X"
"BA5","","11X"
"BA6","","11X"
"BA7","","11X"
"BA8","","11X"
"BA8","","11J"
"BA9","","11X"
"BH1","","11J"
"BH10","","11J"
"BH11","","11J"
"BH12","","11J"
"BH13","","11J"
"BH14","","11J"
"BH15","","11J"
"BH16","","11J"
"BH17","","11J"
"BH18","","11J"
"BH19","","11J"
"BH2","","11J"
"BH20","","11J"
"BH21","","11J"
"BH22","","11J"
"BH23","","11J"
"BH24","","11J"
"BH3","","11J"
"BH31","","11J"
"BH4","","11J"
"BH5","","11J"
"BH6","","11J"
"BH7","","11J"
"BH8","","11J"
"BH9","","11J"
"BS0","","15C"
"BS1","","15C"
"BS10","","15C"
"BS11","","15C"
"BS12","","15C"
"BS13","","15C"
"BS14","","15C"
"BS14","","92G"
"BS15","","15C"
"BS16","","15C"
"BS17","","15C"
"BS18","","92G"
"BS18","","15C"
"BS18","","11X"
"BS19","","15C"
"BS2","","15C"
"BS20","","15C"
"BS21","","15C"
"BS22","","15C"
"BS23","","15C"
"BS24","","15C"
"BS24","","11X"
"BS25","","15C"
"BS25","","11X"
"BS26","","11X"
"BS26","","15C"
"BS27","","11X"
"BS28","","11X"
"BS28","","15C"
"BS29","","15C"
"BS3","","15C"
"BS30","","15C"
"BS31","","92G"
"BS31","","15C"
"BS32","","15C"
"BS34","","15C"
"BS35","","15C"
"BS36","","15C"
"BS37","","15C"
"BS39","","92G"
"BS39","","11X"
"BS4","","15C"
"BS40","","15C"
"BS40","","92G"
"BS40","","11X"
"BS41","","15C"
"BS41","","92G"
"BS48","","15C"
"BS49","","15C"
"BS5","","15C"
"BS6","","15C"
"BS7","","15C"
"BS77","","15C"
"BS8","","15C"
"BS80","","15C"
"BS9","","15C"
"BS98","","15C"
"BS99","","15C"
"DT1","","11J"
"DT10","","11J"
"DT10","","11X"
"DT11","","11J"
"DT2","","11J"
"DT3","","11J"
"DT4","","11J"
"DT5","","11J"
"DT6","","11J"
"DT7","","11J"
"DT7","","15N"
"DT8","","11J"
"DT8","","11X"
"DT9","","11J"
"DT9","","11X"
"EX1","","15N"
"EX10","","15N"
"EX11","","15N"
"EX12","","15N"
"EX13","","15N"
"EX13","","11J"
"EX13","","11X"
"EX14","","15N"
"EX14","","11X"
"EX15","","15N"
"EX16","","15N"
"EX16","","11X"
"EX17","","15N"
"EX18","","15N"
"EX19","","15N"
"EX2","","15N"
"EX20","","15N"
"EX21","","15N"
"EX22","","15N"
"EX22","","11N"
"EX23","","11N"
"EX23","","15N"
"EX24","","15N"
"EX3","","15N"
"EX31","","15N"
"EX32","","15N"
"EX33","","15N"
"EX34","","15N"
"EX35","","15N"
"EX35","","11X"
"EX36","","15N"
"EX36","","11X"
"EX37","","15N"
"EX38","","15N"
"EX39","","15N"
"EX4","","15N"
"EX5","","15N"
"EX6","","15N"
"EX7","","15N"
"EX8","","15N"
"EX9","","15N"
"GL1","","11M"
"GL10","","11M"
"GL11","","11M"
"GL12","","11M"
"GL12","","15C"
"GL13","","11M"
"GL13","","15C"
"GL14","","11M"
"GL15","","11M"
"GL16","","11M"
"GL17","","11M"
"GL18","","11M"
"GL19","","11M"
"GL2","","11M"
"GL20","","11M"
"GL3","","11M"
"GL4","","11M"
"GL5","","11M"
"GL50","","11M"
"GL51","","11M"
"GL52","","11M"
"GL53","","11M"
"GL54","","11M"
"GL55","","11M"
"GL56","","11M"
"GL6","","11M"
"GL7","","11M"
"GL7","","92G"
"GL8","","11M"
"GL8","","92G"
"GL9","","15C"
"GL9","","11M"
"GL9","","92G"
"HR8","","11M"
"HR9","","11M"
"NP16","","11M"
"NP25","","11M"
"NP5","","11M"
"NP6","","11M"
"OX18","","11M"
"OX7","","11M"
"OX8","","11M"
"PL1","","15N"
"PL10","","11N"
"PL11","","11N"
"PL12","","11N"
"PL13","","11N"
"PL14","","11N"
"PL15","","11N"
"PL15","","15N"
"PL16","","15N"
"PL16","","11N"
"PL17","","11N"
"PL17","","15N"
"PL18","","11N"
"PL18","","15N"
"PL19","","15N"
"PL2","","15N"
"PL20","","15N"
"PL21","","15N"
"PL22","","11N"
"PL23","","11N"
"PL24","","11N"
"PL25","","11N"
"PL26","","11N"
"PL27","","11N"
"PL28","","11N"
"PL29","","11N"
"PL3","","15N"
"PL30","","11N"
"PL31","","11N"
"PL32","","11N"
"PL33","","11N"
"PL34","","11N"
"PL35","","11N"
"PL4","","15N"
"PL5","","15N"
"PL6","","15N"
"PL7","","15N"
"PL8","","15N"
"PL9","","15N"
"PL95","","15N"
"RG17","","92G"
"SN1","","92G"
"SN10","","92G"
"SN11","","92G"
